gen_model,model_label,task_type,domain,outcome_kind,n,outcome_unique,signature_family,layer,behavior,behavior_label,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported,amount_supported,timing_supported,parent_block_supported
gemma4_31b,Gemma 4 31B,idea,Idea,continuous,500,8,cognitive,timing,backtracking,Backtracking,-0.004987978593330593,-0.01320980799271366,0.0033390749490048287,0.8701298701298701,delta R2,-0.007769668289610232,-0.05659028459048975,0.03740642306309982,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,idea,Idea,continuous,500,8,cognitive,timing,subgoal,Subgoal setting,-0.006127401930593205,-0.020946835472657306,0.008754118573280704,0.7742257742257742,delta R2,0.020589482907474532,-0.0510149581794919,0.08683805975688558,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,idea,Idea,continuous,500,8,cognitive,timing,backward_chaining,Backward chaining,-3.4111919416588435e-05,-0.0004812847050141465,0.0003702114293210258,0.5554445554445554,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,amount,Question_and_Answering,Question–answer,-0.004585449632096114,-0.010091404328634894,-0.0008529992216206232,0.991008991008991,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,amount,Perspective_Shift,Perspective shift,0.0042647862931852925,-0.0061386921389067865,0.01761851698254017,0.25774225774225773,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.01824342127458416,-0.034434344141594415,-0.0041927300650548595,0.998001998001998,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,amount,Reconciliation,Reconciliation,0.013886791846936239,-0.025949664133220647,0.059049169694010965,0.3006993006993007,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,timing,Question_and_Answering,Question–answer,-0.00999803419927946,-0.040505545598785934,0.021338687881097357,0.7402597402597403,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,timing,Perspective_Shift,Perspective shift,-0.0021872463396828846,-0.009102019994181374,0.004628966048816168,0.7362637362637363,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.1655009766382656,-0.5476037353770467,0.1057482328420819,0.8321678321678322,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,conversational,timing,Reconciliation,Reconciliation,-0.14640276982098413,-0.5498164339656921,0.20016342760558503,0.7612387612387612,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,amount,verification,Verification,-0.025307408461105053,-0.051468783001759576,-0.008574243279181715,1.0,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,amount,backtracking,Backtracking,-0.002811319265808652,-0.008981358567851315,0.0018348934253288034,0.7902097902097902,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,amount,subgoal,Subgoal setting,-0.02259737122361275,-0.050593034300185226,-0.0030769506780479266,0.98001998001998,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,amount,backward_chaining,Backward chaining,-8.106912970832047e-17,-2.521920305084162e-16,4.974541255559371e-17,0.8011988011988012,delta R2,,,,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,timing,verification,Verification,-0.02531291204021827,-0.04677645627279164,-0.007432111394043186,0.998001998001998,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,timing,backtracking,Backtracking,-0.015257461031314335,-0.11594722107201139,0.07461664421344878,0.6153846153846154,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,timing,subgoal,Subgoal setting,-0.05292628110146405,-0.1024207599639415,-0.014982018549836154,1.0,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,safety,Safety,continuous,313,4,cognitive,timing,backward_chaining,Backward chaining,-1.9617574934239706e-16,-6.600378219287004e-16,1.629565803012905e-16,0.7842157842157842,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,amount,Question_and_Answering,Question–answer,-0.004068007281677144,-0.012230084581151053,0.004091831443189482,0.8231768231768232,bits/trace,-0.3547852381277878,-0.6611717517701317,-0.12343395474969902,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,amount,Perspective_Shift,Perspective shift,-0.001850979858955204,-0.0049806918021571,0.0012813280177241468,0.8741258741258742,bits/trace,-0.10645773336439084,-0.3213682666375336,0.09036215006967016,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.001081994500604341,-0.004948438514401705,0.0023852506632854897,0.7342657342657343,bits/trace,0.010671690034919438,-0.2299929061727282,0.23953442121878862,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,amount,Reconciliation,Reconciliation,-0.009116407319765929,-0.01734376722743023,-0.0005511771836258868,0.977022977022977,bits/trace,-0.10232437019070685,-0.3821913994443542,0.1622862170964002,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,timing,Question_and_Answering,Question–answer,-0.002256383478206361,-0.00842956637137231,0.004299891976734159,0.7362637362637363,bits/trace,-0.02994027207984784,-0.08429010379577609,0.02582318908522488,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,timing,Perspective_Shift,Perspective shift,-0.003003721508893133,-0.009806487808804788,0.0035121187300193326,0.8211788211788211,bits/trace,0.020701324171691682,-0.004823979204458012,0.047066041430354116,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.0025610611635391387,-0.012436256139433843,0.008761950657757187,0.6973026973026973,bits/trace,-0.033250922822581463,-0.0804013093181987,0.014676365817647334,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,conversational,timing,Reconciliation,Reconciliation,-0.004510946618993207,-0.010467859052139488,0.0011822110544551857,0.9300699300699301,bits/trace,0.010144002019326193,-0.0499074064512077,0.06994502206093811,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,amount,verification,Verification,0.006295212674326315,-0.012503865974595572,0.02475077093940325,0.22777222777222778,bits/trace,0.3897499431681666,0.18466536951161447,0.6019726021276955,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,amount,backtracking,Backtracking,0.0031896897864992766,-0.005397622976366152,0.011715819426171155,0.24275724275724275,bits/trace,-0.27437048124234276,-0.5077264175358437,-0.06046643446926533,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,amount,subgoal,Subgoal setting,-0.0015068302137984846,-0.009932244418273091,0.005858376450910612,0.6563436563436563,bits/trace,-0.17717898903156915,-0.3924353186005898,0.03804554752987959,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,amount,backward_chaining,Backward chaining,-0.0009452456223692314,-0.002782760466099459,0.0009238221959060986,0.8461538461538461,bits/trace,-0.09209934302705026,-0.32695363508368575,0.12815390285250614,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,timing,verification,Verification,-0.0035760875821660115,-0.008639265957249674,0.001750449899099357,0.9050949050949051,bits/trace,0.03550620590424147,-0.012539794914403768,0.08170172878380962,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,timing,backtracking,Backtracking,-0.01477348183870807,-0.032552348311902846,0.0011072457369122554,0.9410589410589411,bits/trace,-0.06186849025831753,-0.12293847249692649,0.0013411074607937667,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,timing,subgoal,Subgoal setting,-0.006549870137465621,-0.01249147380699888,-0.00032204557789275803,0.98001998001998,bits/trace,-0.06501729732337985,-0.1427275780433083,0.010183087523656898,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
gemma4_31b,Gemma 4 31B,security,Security,binary,493,2,cognitive,timing,backward_chaining,Backward chaining,-0.003129624100759932,-0.016676322114899313,0.009241132952794969,0.6813186813186813,bits/trace,-0.06141745877019078,-0.16323738026913698,0.04940944352874969,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,amount,Question_and_Answering,Question–answer,-0.002982102693874936,-0.007321680901681188,0.0007980871962199428,0.9010989010989011,bits/trace,0.02556702304439705,-0.16295784379209408,0.22998719540216933,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,amount,Perspective_Shift,Perspective shift,0.011612364174737435,-0.00975339657880099,0.0313159477422324,0.13586413586413587,bits/trace,-0.3494301132767433,-0.5273906732697747,-0.15472948071742587,standardized high-minus-low outcome rate difference,0.9377289377289377,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.007791338193842552,-0.019544295086978997,0.003640054828552753,0.8851148851148851,bits/trace,0.283668845055635,0.09904286116166279,0.48396923927293156,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,amount,Reconciliation,Reconciliation,-0.0010752728583121383,-0.011925572964133168,0.010670686854432888,0.5764235764235764,bits/trace,0.03237384424816386,-0.16032399704945005,0.2144514962355867,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,timing,Question_and_Answering,Question–answer,0.005680788921926053,-0.009034831972824075,0.02013844103736611,0.21578421578421578,bits/trace,-0.0004668670827843169,-0.03197193846766505,0.031431955412642223,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,timing,Perspective_Shift,Perspective shift,-0.001094882149176718,-0.012921208163351683,0.010193808852593576,0.5654345654345654,bits/trace,0.013732989846702293,-0.004073354849839415,0.03158231874187358,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.0019042038000451143,-0.007858638925058838,0.004123338589389048,0.7232767232767233,bits/trace,-0.034339026317700805,-0.07234316553860991,0.004714751968779815,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,conversational,timing,Reconciliation,Reconciliation,-0.0018059977812158695,-0.012975926146465963,0.008750777411258386,0.6523476523476524,bits/trace,-0.006006253637532044,-0.03519854201767482,0.02194234794244317,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,amount,verification,Verification,-0.0004714648364927871,-0.0019165333694312944,0.000849737036867982,0.7542457542457542,bits/trace,0.03440010943886114,-0.16881611995183665,0.221693802142039,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,amount,backtracking,Backtracking,-0.0007550197550647594,-0.0037615299927828234,0.0021349776276853704,0.6793206793206793,bits/trace,0.24306621623692,0.04125572580704486,0.43938282481818003,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,amount,subgoal,Subgoal setting,0.006005969595673614,-0.009017086714118562,0.020708734350284058,0.2007992007992008,bits/trace,-0.4025498576929055,-0.5822637627773409,-0.21025717118086248,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,amount,backward_chaining,Backward chaining,-0.01531434151504954,-0.03446944801257156,-0.0016798663553190141,0.983016983016983,bits/trace,-0.0221642503799513,-0.2244244519025444,0.17422634144995017,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,timing,verification,Verification,-0.008530157360317776,-0.02005822975755765,0.0015755253512509343,0.951048951048951,bits/trace,-0.0032493191573530478,-0.02109162475691048,0.013588532512029957,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,timing,backtracking,Backtracking,-0.006356802064560705,-0.015574971269409068,0.0028752906635784625,0.9120879120879121,bits/trace,-0.002402312963484088,-0.057920175336364524,0.052102326350326335,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,timing,subgoal,Subgoal setting,-0.0067611436950626175,-0.014517732252984262,0.0010091497012184735,0.9460539460539461,bits/trace,0.005441106332664147,-0.018962131044421432,0.02778900870295038,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,math,Math,binary,408,2,cognitive,timing,backward_chaining,Backward chaining,-0.00657868285618708,-0.012570401280902218,-0.0011809674151274966,0.985014985014985,bits/trace,-0.023079385426792665,-0.1518094717764306,0.11560703779974284,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,amount,Question_and_Answering,Question–answer,-0.0073367145332053725,-0.05279178165081057,0.03083311955964272,0.6063936063936064,bits/trace,0.30095592727649556,-0.06104122364643906,0.6629131152780904,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,amount,Perspective_Shift,Perspective shift,-0.01567213582121441,-0.028439048289154514,-0.00570303509544497,0.999000999000999,bits/trace,0.09380189964570008,-0.26508694061356064,0.4518600663802791,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.007787241605036778,-0.0633309069634618,0.07781325641777843,0.44655344655344653,bits/trace,-0.6528554873847267,-1.1257110881270602,-0.18589638392516641,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,amount,Reconciliation,Reconciliation,-0.000665962402235103,-0.052689124568410184,0.05392098833256881,0.5094905094905094,bits/trace,-0.13271948140217057,-0.6138617014723375,0.3757647594185158,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,timing,Question_and_Answering,Question–answer,-0.031512890096010084,-0.10581737129046419,0.028781362558756723,0.8081918081918081,bits/trace,0.15660788594910297,0.07963742484262844,0.22986039909890882,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,timing,Perspective_Shift,Perspective shift,0.020441049663962704,-0.06138997432281207,0.09403780668339018,0.3076923076923077,bits/trace,0.054413117883674866,0.006838782590532039,0.11434138505338784,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.027571370637560603,-0.07830097389299798,0.021097381623580876,0.8591408591408591,bits/trace,0.05908361976930376,-0.036959092585831285,0.1574674421748014,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,conversational,timing,Reconciliation,Reconciliation,-0.05708052131304928,-0.1587304666416477,0.021077072600845216,0.8701298701298701,bits/trace,0.04943030418770289,-0.02307022180157177,0.10945017692660576,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,amount,verification,Verification,-0.004040669088458094,-0.028155375535773734,0.019723414039574685,0.6343656343656343,bits/trace,0.5876961997955885,0.16466303982984096,1.0125741471043945,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,amount,backtracking,Backtracking,-0.0073248390198244005,-0.0696006901872123,0.04929645245932992,0.5784215784215784,bits/trace,-0.3595856009627249,-0.8706038908334428,0.0950957428789606,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,amount,subgoal,Subgoal setting,0.022213516665637735,-0.0398719481977756,0.08563352823325783,0.2547452547452547,bits/trace,-0.6543970792775152,-1.3141171334128503,-0.10494503985743761,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,amount,backward_chaining,Backward chaining,-0.00353700779785176,-0.018463634616561666,0.015090497113938119,0.6363636363636364,bits/trace,-0.31077243580013425,-1.0571766589499358,0.23800135023167834,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,timing,verification,Verification,-0.03074812248656904,-0.07597508579838386,0.0014264747228750411,0.9460539460539461,bits/trace,-0.03776260684028865,-0.12813611728415603,0.04053807808674548,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,timing,backtracking,Backtracking,-0.04187380122211686,-0.08473968106545654,-0.010154100188938687,0.986013986013986,bits/trace,0.03549349418664094,-0.07653437070288635,0.14956168453619612,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,timing,subgoal,Subgoal setting,0.024341902510430714,-0.03450630870418846,0.07975359338271869,0.23376623376623376,bits/trace,-0.20374749774745657,-0.29570477149002605,-0.11048118301898925,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,code,Code,binary,92,2,cognitive,timing,backward_chaining,Backward chaining,-3.2891396567794175e-05,-0.10103661136244069,0.0944636633923577,0.5184815184815185,bits/trace,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,amount,Question_and_Answering,Question–answer,-0.0008296413351696129,-0.009785486456794177,0.006995384267373058,0.5514485514485514,bits/trace,-0.00702771631051214,-0.24220028048270448,0.22624351038788346,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,amount,Perspective_Shift,Perspective shift,0.0008476758729613276,-0.01023703357342528,0.011422884163528383,0.4485514485514486,bits/trace,-0.20647532931156154,-0.46772698851054806,0.03142053442711684,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.0075028998568443675,-0.013143076747949123,-0.0015655439311956143,0.995004995004995,bits/trace,-0.22749776567180452,-0.48679026948391174,0.03253201877601194,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,amount,Reconciliation,Reconciliation,-0.009757656935664074,-0.02786047902477943,0.008174317443485775,0.8731268731268731,bits/trace,0.26759011547880446,0.03843330177074628,0.5186209430127432,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,timing,Question_and_Answering,Question–answer,-0.013358471912509391,-0.023345426051991205,-0.004101307921749674,0.999000999000999,bits/trace,0.01712455144845282,-0.0026231487969223025,0.035715165460022825,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,timing,Perspective_Shift,Perspective shift,-0.025656965777806684,-0.05121727481279824,-0.005690051802002309,0.9920079920079921,bits/trace,0.0022473809781758947,-0.009854676662722302,0.015190961044982028,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.005531856577336079,-0.013984153218191978,0.0028420322236026338,0.8881118881118881,bits/trace,-0.0021101493828724616,-0.020897973591562154,0.01748678826800706,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,conversational,timing,Reconciliation,Reconciliation,-0.013201957926436667,-0.023751867752937587,-0.0028539585994461322,0.994005994005994,bits/trace,-0.001222018674928771,-0.020986845345703123,0.01776935686063751,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,amount,verification,Verification,0.011864763681466692,-0.012090162495837352,0.0341944718032152,0.15184815184815184,bits/trace,0.41344126275037296,0.12492402861159387,0.6982488879630185,standardized high-minus-low outcome rate difference,0.9893834978580741,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,amount,backtracking,Backtracking,-0.002827185078547008,-0.010349564875711531,0.0038513977139843425,0.7562437562437563,bits/trace,-0.08828320566057393,-0.38015228218143954,0.18541978524109237,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,amount,subgoal,Subgoal setting,-0.007772711653775364,-0.01657129210565124,0.0007727174094897149,0.952047952047952,bits/trace,0.1346021473096509,-0.08023419362374892,0.35269840652473466,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,amount,backward_chaining,Backward chaining,-0.0013350209339221624,-0.003207445295403283,0.0005902130291856633,0.9140859140859141,bits/trace,-0.005980833601586587,-0.25722968214800024,0.23093172897845216,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,timing,verification,Verification,-0.003072621187159684,-0.01169049079244874,0.005077358116577511,0.7612387612387612,bits/trace,-0.004511850245685123,-0.022749724876717944,0.012422776485066272,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,timing,backtracking,Backtracking,-0.012443563115086162,-0.021500181701094998,-0.0032876130890828158,0.996003996003996,bits/trace,-0.004743153239223696,-0.04681848344135854,0.03411327187674039,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,timing,subgoal,Subgoal setting,-0.003648277991617157,-0.019518993613451063,0.013951982559261517,0.6683316683316683,bits/trace,-0.01749671706015793,-0.05261056478857255,0.015151797237338588,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,gpqa,GPQA,binary,316,2,cognitive,timing,backward_chaining,Backward chaining,-0.005226221313052543,-0.01337383162111113,0.003130614458821177,0.9020979020979021,bits/trace,-0.031424329085570024,-0.1338439241086925,0.07376242065182304,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,amount,Question_and_Answering,Question–answer,-0.0005458862608496719,-0.005291589591390012,0.0037072127825788777,0.6073926073926074,bits/trace,0.1859929555611637,-0.0359905159219966,0.41691169782212517,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,amount,Perspective_Shift,Perspective shift,0.017818817972988888,-0.006046355954041742,0.04298006752254956,0.10989010989010989,bits/trace,-0.14339509742936507,-0.40209049796712876,0.16364525234649846,standardized high-minus-low outcome rate difference,0.8903436988543372,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.007282426279952698,-0.01291786447925394,-0.0018010477447379866,0.998001998001998,bits/trace,-0.13468308590749975,-0.349898679550699,0.0955676664924944,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,amount,Reconciliation,Reconciliation,0.0032168149775315675,-0.005529033065329765,0.01091833002268428,0.23176823176823177,bits/trace,0.16764630073016218,-0.08444491035404657,0.4114193040960393,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,timing,Question_and_Answering,Question–answer,0.00019900161185008858,-0.011904934953359607,0.012504547554497685,0.46853146853146854,bits/trace,0.05364938099355426,0.023986122165308824,0.08392810688432827,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,timing,Perspective_Shift,Perspective shift,-0.010795356586257233,-0.038450484568713916,0.012516679878187746,0.8191808191808192,bits/trace,-0.047579446862619945,-0.06746640566186117,-0.030555035335987954,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,0.0013869403303789067,-0.01829098273808317,0.01949582681280213,0.4355644355644356,bits/trace,-0.08104010645582516,-0.10768068575786519,-0.05381284896494791,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
